Dates,Fed,US3Y,US10Y,KRbase,KR3Y,KR10Y,USDKRW,USDKRW12M
01/14/10,0.11,1.375,3.375,2,4.23,5.34,1120.75,1142
01/13/10,0.11,1.375,3.375,2,4.26,5.36,1125.45,1140
01/12/10,0.11,1.375,3.375,2,4.25,5.37,1123.75,1140.75
01/11/10,0.11,1.125,3.375,2,4.27,5.38,1119.95,1139
01/08/10,0.11,1.125,3.375,2,4.36,5.36,1130.75,1145.5
01/07/10,0.1,1.125,3.375,2,4.32,5.29,1135.35,1158
01/06/10,0.12,1.125,3.375,2,4.43,5.38,1136.4,1150.5
01/05/10,0.12,1.125,3.375,2,4.36,5.35,1140.5,1159
01/04/10,0.12,1.125,3.375,2,4.44,5.43,1154.6,1167.5
01/01/10,0.05,1.125,3.375,2,4.41,5.39,1164,1177
12/31/09,0.05,1.125,3.375,2,4.41,5.39,1164,1177
12/30/09,0.11,1.125,3.375,2,4.41,5.39,1164.7,1184.5
12/29/09,0.12,1.125,3.375,2,4.39,5.4,1171.25,1185.5
12/28/09,0.12,1.125,3.375,2,4.36,5.39,1170.18,1184.85
12/25/09,0.11,1.125,3.375,2,4.32,5.36,1174.6,1191.2
12/24/09,0.11,1.125,3.375,2,4.32,5.36,1175.05,1191.2
12/23/09,0.11,1.125,3.375,2,4.28,5.34,1183.6,1194.5
12/22/09,0.12,1.125,3.375,2,4.31,5.37,1180.05,1199
12/21/09,0.12,1.125,3.375,2,4.19,5.28,1183.65,1201
12/18/09,0.12,1.125,3.375,2,4.2,5.25,1176,1196.5
12/17/09,0.13,1.125,3.375,2,4.24,5.3,1177.85,1205
12/16/09,0.14,1.125,3.375,2,4.25,5.3,1165,1181.5
12/15/09,0.13,1.125,3.375,2,4.18,5.25,1161.55,1179
12/14/09,0.12,1.125,3.375,2,4.25,5.3,1157.13,1175.25
12/11/09,0.12,1.125,3.375,2,4.22,5.3,1164.05,1177.75
12/10/09,0.12,1.125,3.375,2,4.26,5.32,1165.43,1175.5
12/09/09,0.12,1.125,3.375,2,4.17,5.24,1161.7,1174.5
12/08/09,0.12,1.125,3.375,2,4.2,5.25,1155.2,1175.5
12/07/09,0.12,1.375,3.375,2,4.24,5.32,1153.38,1169.5
12/04/09,0.12,1.375,3.375,2,4.16,5.27,1152.93,1170.5
12/03/09,0.13,1.375,3.375,2,4.12,5.28,1155.2,1163.5
12/02/09,0.13,1.375,3.375,2,4.13,5.3,1153.93,1167.5
12/01/09,0.13,1.375,3.375,2,4.05,5.22,1161.13,1165
11/30/09,0.13,1.375,3.375,2,4.1,5.25,1162.85,1174.5
11/27/09,0.12,1.375,3.375,2,4.05,5.24,1175.35,1181
11/26/09,0.11,1.375,3.375,2,4.2,5.31,1155.35,1176
11/25/09,0.11,1.375,3.375,2,4.25,5.34,1153.4,1165.5
11/24/09,0.12,1.375,3.375,2,4.28,5.37,1156.85,1168
11/23/09,0.12,1.375,3.375,2,4.3,5.38,1155.78,1164.5
11/20/09,0.11,1.375,3.375,2,4.26,5.34,1159.05,1174
11/19/09,0.11,1.375,3.375,2,4.24,5.35,1157.15,1173.5
11/18/09,0.11,1.375,3.375,2,4.27,5.41,1153.13,1163.5
11/17/09,0.12,1.375,3.375,2,4.24,5.4,1154.3,1165
11/16/09,0.12,1.375,3.375,2,4.29,5.46,1154.93,1161
11/13/09,0.12,1.375,3.375,2,4.27,5.38,1160.33,1164
11/12/09,0.12,1.375,3.375,2,4.34,5.38,1157.5,1170.5
11/11/09,0.13,1.375,3.375,2,4.42,5.47,1157.95,1165
11/10/09,0.13,1.375,3.375,2,4.47,5.5,1162,1171
11/09/09,0.12,1.375,3.625,2,4.49,5.5,1160.8,1164.5
11/06/09,0.12,1.375,3.625,2,4.46,5.47,1167.45,1176.1
11/05/09,0.13,1.375,3.625,2,4.46,5.43,1179.72,1184.5
11/04/09,0.13,1.375,3.625,2,4.47,5.44,1178.4,1179
11/03/09,0.12,1.375,3.625,2,4.43,5.4,1182.05,1188.5
11/02/09,0.12,1.375,3.625,2,4.43,5.4,1182.5,1190.5
10/30/09,0.11,1.375,3.625,2,4.44,5.42,1182.05,1194.5
10/29/09,0.11,1.375,3.625,2,4.45,5.44,1195.9,1195
10/28/09,0.11,1.375,3.625,2,4.51,5.51,1195.35,1211
10/27/09,0.11,1.375,3.625,2,4.54,5.54,1184.5,1196.75
10/26/09,0.11,1.375,3.625,2,4.62,5.63,1177.9,1192.5
10/23/09,0.11,1.375,3.625,2,4.59,5.6,1181.25,1190.5
10/22/09,0.11,1.375,3.625,2,4.55,5.55,1189.75,1190.5
10/21/09,0.11,1.375,3.625,2,4.53,5.53,1179.1,1189
10/20/09,0.12,1.375,3.625,2,4.55,5.53,1165.83,1190
10/19/09,0.12,1.375,3.625,2,4.54,5.53,1171.2,1175
10/16/09,0.12,1.375,3.625,2,4.56,5.52,1164,1180.5
10/15/09,0.13,1.375,3.625,2,4.42,5.43,1155.15,1164
10/14/09,0.12,1.375,3.625,2,4.37,5.39,1164.8,1161.5
10/13/09,0.12,1.375,3.625,2,4.37,5.38,1168.8,1178.5
10/12/09,0.12,1.375,3.625,2,4.39,5.37,1169.95,1174.5
10/09/09,0.12,1.375,3.625,2,4.36,5.28,1164.38,1177
10/08/09,0.12,1.375,3.625,2,4.47,5.35,1167.15,1169
10/07/09,0.13,1.375,3.625,2,4.45,5.36,1170.53,1181.5
10/06/09,0.12,1.375,3.625,2,4.44,5.37,1170.18,1177.5
10/05/09,0.13,1.375,3.625,2,4.34,5.3,1173.75,1178.5
10/02/09,0.13,1.375,3.625,2,4.36,5.32,1174.3,1184.5
10/01/09,0.11,1.375,3.625,2,4.36,5.32,1178.25,1195.5
09/30/09,0.07,1.375,3.625,2,4.39,5.34,1178.05,1186.5
09/29/09,0.11,1.375,3.625,2,4.47,5.38,1186,1201
09/28/09,0.13,1.375,3.625,2,4.45,5.36,1195.8,1202.5
09/25/09,0.13,1.375,3.625,2,4.43,5.35,1186,1200.5
09/24/09,0.14,1.375,3.625,2,4.44,5.36,1195.55,1206.8
09/23/09,0.15,1.375,3.625,2,4.47,5.37,1194.45,1206.5
09/22/09,0.15,1.375,3.625,2,4.49,5.4,1203.75,1210.5
09/21/09,0.15,1.375,3.625,2,4.43,5.37,1204.4,1220
09/18/09,0.16,1.375,3.625,2,4.37,5.32,1207.8,1218.25
09/17/09,0.16,1.375,3.625,2,4.4,5.35,1204.6,1219.5
09/16/09,0.17,1.375,3.625,2,4.4,5.38,1211.22,1217
09/15/09,0.17,1.375,3.625,2,4.47,5.4,1218.45,1219.5
09/14/09,0.16,1.375,3.625,2,4.49,5.44,1225.05,1231.25
09/11/09,0.15,1.375,3.625,2,4.49,5.43,1221.75,1227
09/10/09,0.16,1.375,3.625,2,4.5,5.45,1224.47,1229.5
09/09/09,0.15,1.375,3.625,2,4.29,5.34,1226.83,1231
09/08/09,0.15,1.375,3.625,2,4.31,5.35,1233.2,1228.5
09/07/09,0.15,1.75,3.625,2,4.33,5.37,1233.48,1236
09/04/09,0.15,1.75,3.625,2,4.3,5.35,1241.2,1240
09/03/09,0.15,1.75,3.625,2,4.28,5.34,1245.95,1249.5
09/02/09,0.16,1.75,3.625,2,4.31,5.38,1249.8,1250.5
09/01/09,0.15,1.75,3.625,2,4.37,5.45,1240.8,1255
08/31/09,0.15,1.75,3.625,2,4.38,5.46,1248.95,1254.5
08/28/09,0.14,1.75,3.625,2,4.35,5.44,1244.25,1251
08/27/09,0.14,1.75,3.625,2,4.31,5.4,1248.9,1247.5
08/26/09,0.15,1.75,3.625,2,4.36,5.44,1245.45,1252.5
08/25/09,0.15,1.75,3.625,2,4.34,5.46,1248.15,1254.5
08/24/09,0.16,1.75,3.625,2,4.4,5.52,1240,1245.5
08/21/09,0.16,1.75,3.625,2,4.34,5.42,1249.85,1246.5
08/20/09,0.17,1.75,3.625,2,4.39,5.47,1246.88,1242.5
08/19/09,0.17,1.75,3.625,2,4.37,5.41,1255.85,1253.5
08/18/09,0.17,1.75,3.625,2,4.51,5.49,1246.75,1251.5
08/17/09,0.17,1.75,3.625,2,4.46,5.46,1256.88,1272.5
08/14/09,0.15,1.75,3.625,2,4.61,5.53,1239.13,1246
08/13/09,0.15,1.75,3.625,2,4.52,5.49,1237.35,1239.5
08/12/09,0.15,1.75,3.625,2,4.45,5.46,1246.6,1244.05
08/11/09,0.16,1.75,3.125,2,4.41,5.44,1239.2,1251
08/10/09,0.17,1.5,3.125,2,4.47,5.44,1228.05,1237.5
08/07/09,0.17,1.5,3.125,2,4.46,5.4,1224.9,1224
08/06/09,0.17,1.5,3.125,2,4.49,5.43,1222.55,1231
08/05/09,0.17,1.5,3.125,2,4.43,5.4,1224.4,1225.75
08/04/09,0.17,1.5,3.125,2,4.35,5.37,1218.05,1220.5
08/03/09,0.18,1.5,3.125,2,4.37,5.39,1222.4,1216
07/31/09,0.18,1.5,3.125,2,4.26,5.33,1228.43,1222.5
07/30/09,0.17,1.5,3.125,2,4.15,5.25,1236.7,1234
07/29/09,0.17,1.5,3.125,2,4.17,5.3,1239.95,1245.5
07/28/09,0.15,1.5,3.125,2,4.16,5.27,1236.6,1240
07/27/09,0.16,1.5,3.125,2,4.17,5.27,1244.05,1238.5
07/24/09,0.15,1.5,3.125,2,4.16,5.26,1249.55,1242.5
07/23/09,0.15,1.5,3.125,2,4.16,5.26,1248.78,1240
07/22/09,0.14,1.5,3.125,2,4.21,5.37,1248.05,1242
07/21/09,0.14,1.5,3.125,2,4.16,5.35,1248.7,1243
07/20/09,0.15,1.5,3.125,2,4.18,5.38,1250.1,1234
07/17/09,0.15,1.5,3.125,2,4.1,5.26,1259.3,1250
07/16/09,0.15,1.5,3.125,2,3.99,5.16,1265.75,1257
07/15/09,0.14,1.5,3.125,2,3.99,5.15,1278.35,1264
07/14/09,0.13,1.5,3.125,2,3.96,5.07,1293.25,1285
07/13/09,0.13,1.5,3.125,2,3.95,5.03,1316.5,1296.5
07/10/09,0.15,1.5,3.125,2,3.91,4.98,1282.5,1282
07/09/09,0.15,1.5,3.125,2,4,5.04,1278.95,1271.5
07/08/09,0.16,1.5,3.125,2,4.06,5.09,1276.25,1277
07/07/09,0.18,1.5,3.125,2,4.13,5.14,1273.18,1272
07/06/09,0.18,1.875,3.125,2,4.09,5.08,1268.5,1266
07/03/09,0.16,1.875,3.125,2,4.04,5.04,1265.9,1264
07/02/09,0.17,1.875,3.125,2,4.06,5.05,1269.65,1268
07/01/09,0.2,1.875,3.125,2,4.08,5.08,1267.65,1250
06/30/09,0.22,1.875,3.125,2,4.16,5.19,1273.8,1266
06/29/09,0.17,1.875,3.125,2,4.1,5.15,1286,1274
06/26/09,0.18,1.875,3.125,2,4.12,5.21,1284.25,1271
06/25/09,0.19,1.875,3.125,2,4.17,5.26,1288.85,1274
06/24/09,0.21,1.875,3.125,2,4.07,5.22,1283.55,1269
06/23/09,0.24,1.875,3.125,2,4.12,5.25,1290.68,1269
06/22/09,0.24,1.875,3.125,2,4.2,5.29,1274.38,1271
06/19/09,0.25,1.875,3.125,2,4.17,5.25,1268.4,1254
06/18/09,0.25,1.875,3.125,2,4.2,5.24,1266.25,1253.5
06/17/09,0.24,1.875,3.125,2,4.24,5.32,1259.75,1253
06/16/09,0.22,1.875,3.125,2,4.25,5.35,1256.75,1254
06/15/09,0.22,1.875,3.125,2,4.27,5.38,1262,1257
06/12/09,0.17,1.875,3.125,2,4.3,5.41,1254.03,1243
06/11/09,0.17,1.875,3.125,2,4.22,5.48,1252.75,1240.75
06/10/09,0.18,1.875,3.125,2,4.04,5.32,1246.7,1247
06/09/09,0.18,1.875,3.125,2,4.03,5.3,1264.85,1241.5
06/08/09,0.21,1.375,3.125,2,4.02,5.28,1252.4,1249
06/05/09,0.21,1.375,3.125,2,3.87,5.12,1243.15,1240
06/04/09,0.2,1.375,3.125,2,3.88,5.11,1250.3,1235
06/03/09,0.21,1.375,3.125,2,3.91,5.14,1233.2,1230
06/02/09,0.2,1.375,3.125,2,3.93,5.19,1239.35,1221
06/01/09,0.21,1.375,3.125,2,3.81,5.15,1237.25,1216.25
05/29/09,0.19,1.375,3.125,2,3.83,5.17,1255.25,1242
05/28/09,0.17,1.375,3.125,2,3.87,5.17,1256.78,1246
05/27/09,0.17,1.375,3.125,2,3.82,5.09,1269.35,1271
05/26/09,0.18,1.375,3.125,2,3.79,5.05,1262.88,1253
05/25/09,0.17,1.375,3.125,2,3.81,5.05,1248.83,1243
05/22/09,0.17,1.375,3.125,2,3.85,5.08,1247.68,1236
05/21/09,0.17,1.375,3.125,2,3.84,5.09,1248.68,1237
05/20/09,0.14,1.375,3.125,2,3.87,5.11,1250.9,1230.25
05/19/09,0.15,1.375,3.125,2,3.86,5.1,1249.25,1235.5
05/18/09,0.16,1.375,3.125,2,3.75,4.99,1259.35,1228.5
05/15/09,0.17,1.375,3.125,2,3.79,5.01,1257,1258.5
05/14/09,0.16,1.375,3.125,2,3.77,4.97,1266.9,1249.5
05/13/09,0.16,1.375,3.125,2,3.85,5.03,1244,1240.5
05/12/09,0.16,1.375,3.125,2,3.83,5.02,1242.8,1224
05/11/09,0.17,1.375,3.125,2,3.93,5.12,1237.8,1242.5
05/08/09,0.17,1.375,3.125,2,3.9,5.07,1246.9,1219.5
05/07/09,0.18,1.375,3.125,2,3.91,5.06,1262.4,1242.5
05/06/09,0.18,1.375,3.125,2,3.8,4.88,1277.25,1248.5
05/05/09,0.2,1.375,2.75,2,3.78,4.86,1268.5,1247.5
05/04/09,0.22,1.375,2.75,2,3.78,4.86,1272.45,1240.5
05/01/09,0.22,1.375,2.75,2,3.59,4.69,1283,1266.5
04/30/09,0.2,1.375,2.75,2,3.59,4.69,1282.95,1270.5
04/29/09,0.18,1.375,2.75,2,3.51,4.56,1340.75,1297
04/28/09,0.16,1.375,2.75,2,3.5,4.56,1356.85,1332
04/27/09,0.17,1.375,2.75,2,3.58,4.73,1343.3,1338
04/24/09,0.16,1.375,2.75,2,3.57,4.72,1343.05,1309.5
04/23/09,0.17,1.375,2.75,2,3.7,4.83,1348.15,1316
04/22/09,0.15,1.375,2.75,2,3.72,4.84,1348.1,1324.5
04/21/09,0.15,1.375,2.75,2,3.69,4.81,1349.25,1322
04/20/09,0.14,1.375,2.75,2,3.7,4.82,1334.7,1317.5
04/17/09,0.13,1.375,2.75,2,3.72,4.84,1331.55,1313.5
04/16/09,0.15,1.375,2.75,2,3.8,4.9,1332.1,1313.5
04/15/09,0.16,1.375,2.75,2,3.75,4.89,1338.23,1310
04/14/09,0.16,1.375,2.75,2,3.78,4.99,1323.25,1312.5
04/13/09,0.13,1.375,2.75,2,3.88,5.04,1329.5,1303.5
04/10/09,0.15,1.375,2.75,2,3.88,5.04,1332.7,1315.7
04/09/09,0.14,1.375,2.75,2,3.88,5.03,1322.5,1297.5
04/08/09,0.14,1.375,2.75,2,3.89,5.08,1354.75,1332.5
04/07/09,0.14,1.375,2.75,2,3.94,5.13,1322.85,1318.5
04/06/09,0.14,1.375,2.75,2,3.99,5.13,1309.25,1308
04/03/09,0.13,1.375,2.75,2,3.95,5.05,1340.9,1312.5
04/02/09,0.16,1.375,2.75,2,3.87,5.06,1334.25,1298.5
04/01/09,0.16,1.375,2.75,2,3.83,5.08,1379.75,1337.5
03/31/09,0.16,1.375,2.75,2,3.94,5.17,1383.1,1349
03/30/09,0.16,1.375,2.75,2,3.89,5.15,1391.3,1399.5
03/27/09,0.15,1.375,2.75,2,3.74,5.06,1348.18,1328.5
03/26/09,0.16,1.375,2.75,2,3.71,5.08,1330.75,1300.5
03/25/09,0.17,1.375,2.75,2,3.64,5,1362.35,1335.5
03/24/09,0.17,1.375,2.75,2,3.64,5.01,1383.28,1366.5
03/23/09,0.17,1.375,2.75,2,3.55,4.94,1392.23,1352.5
03/20/09,0.18,1.375,2.75,2,3.49,4.77,1412.25,1374.5
03/19/09,0.17,1.375,2.75,2,3.49,4.73,1396.5,1368.5
03/18/09,0.18,1.375,2.75,2,3.66,4.87,1420.7,1367.5
03/17/09,0.2,1.375,2.75,2,3.62,4.85,1408.25,1383.5
03/16/09,0.2,1.375,2.75,2,3.74,4.95,1440.15,1401.5
03/13/09,0.15,1.375,2.75,2,3.72,4.88,1483.05,1459.5
03/12/09,0.18,1.375,2.75,2,3.62,4.84,1496.55,1452.5
03/11/09,0.19,1.375,2.75,2,3.69,4.91,1470.75,1455.5
03/10/09,0.2,1.375,2.75,2,3.62,4.88,1510.78,1475.5
03/09/09,0.2,1.375,2.75,2,3.66,5.06,1548.75,1516
03/06/09,0.2,1.375,2.75,2,3.63,5.03,1550.45,1516.5
03/05/09,0.2,1.375,2.75,2,3.71,5.07,1567.7,1552.5
03/04/09,0.21,1.375,2.75,2,3.7,5.03,1551.23,1516.5
03/03/09,0.2,1.375,2.75,2,3.74,5.04,1552.15,1537.5
03/02/09,0.22,1.375,2.75,2,3.87,5.1,1570.65,1564
02/27/09,0.22,1.375,2.75,2,3.82,5.06,1534.35,1514.5
02/26/09,0.22,1.375,2.75,2,3.88,5.06,1517.55,1483.5
02/25/09,0.21,1.375,2.75,2,3.99,5.16,1516.18,1476.5
02/24/09,0.21,1.375,2.75,2,3.9,5.15,1516.65,1469.5
02/23/09,0.19,1.375,2.75,2,3.83,5.15,1488,1472
02/20/09,0.2,1.375,2.75,2,3.92,5.27,1506.13,1480.5
02/19/09,0.21,1.375,2.75,2,3.75,5.34,1481.68,1449.5
02/18/09,0.23,1.375,2.75,2,3.74,5.45,1467.78,1436.5
02/17/09,0.25,1.375,2.75,2,3.97,5.51,1455.63,1424.5
02/16/09,0.22,1.375,2.75,2,3.69,5.26,1427.28,1401.5
02/13/09,0.22,1.375,2.75,2,3.57,5.19,1404.35,1377.5
02/12/09,0.23,1.375,2.75,2,3.62,5.25,1404.5,1381.5
02/11/09,0.22,1.375,2.75,2.5,3.66,5.27,1393.5,1367.5
02/10/09,0.24,1.375,3.75,2.5,3.73,5.31,1383.1,1355.8
02/09/09,0.22,1.125,3.75,2.5,3.74,5.29,1381,1364.5
02/06/09,0.23,1.125,3.75,2.5,3.73,5.27,1383.55,1350.5
02/05/09,0.23,1.125,3.75,2.5,3.79,5.31,1384.35,1347.45
02/04/09,0.24,1.125,3.75,2.5,3.7,5.2,1378.15,1356.35
02/03/09,0.24,1.125,3.75,2.5,3.84,5.2,1389.13,1357.5
02/02/09,0.24,1.125,3.75,2.5,3.78,5.05,1390.3,1380.5
01/30/09,0.23,1.125,3.75,2.5,3.59,4.71,1379.6,1370.5
01/29/09,0.23,1.125,3.75,2.5,3.41,4.57,1378.63,1362.5
01/28/09,0.19,1.125,3.75,2.5,3.36,4.51,1376.15,1347.5
01/27/09,0.18,1.125,3.75,2.5,3.38,4.5,1390.9,1369.5
01/26/09,0.19,1.125,3.75,2.5,3.38,4.5,1390.9,1387.5
01/23/09,0.18,1.125,3.75,2.5,3.38,4.5,1390.7,1389.5
01/22/09,0.21,1.125,3.75,2.5,3.39,4.5,1377.55,1368.5
01/21/09,0.23,1.125,3.75,2.5,3.39,4.49,1372.93,1353.5
01/20/09,0.2,1.125,3.75,2.5,3.48,4.52,1374.53,1357.5
01/19/09,0.19,1.125,3.75,2.5,3.42,4.43,1362.6,1357.5
01/16/09,0.19,1.125,3.75,2.5,3.61,4.53,1358.2,1350.5
01/15/09,0.18,1.125,3.75,2.5,3.56,4.47,1392.15,1360.5
01/14/09,0.15,1.125,3.75,2.5,3.36,4.28,1347.7,1351.5
01/13/09,0.1,1.125,3.75,2.5,3.5,4.39,1354,1344
01/12/09,0.1,1.125,3.75,2.5,3.53,4.42,1358.5,1366
01/09/09,0.09,1.125,3.75,2.5,3.48,4.37,1342.75,1338
01/08/09,0.1,1.125,3.75,3,3.26,4.16,1333.58,1314.5
01/07/09,0.11,1.125,3.75,3,3.45,4.35,1292.6,1313.5
01/06/09,0.09,1.125,3.75,3,3.34,4.24,1312.25,1297.5
01/05/09,0.11,1.125,3.75,3,3.35,4.22,1313.5,1317.5
01/02/09,0.08,1.125,3.75,3,3.42,4.25,1322.1,1315
01/01/09,0.14,1.125,3.75,3,3.41,4.22,1259.55,1321.5
12/31/08,0.14,1.125,3.75,3,3.41,4.22,1259.55,1313
12/30/08,0.09,1.125,3.75,3,3.41,4.22,1259.55,1338.5
12/29/08,0.1,1.125,3.75,3,3.61,4.4,1265.53,1256.25
12/26/08,0.09,1.125,3.75,3,3.68,4.45,1299.5,1283
12/25/08,0.11,1.125,3.75,3,3.75,4.49,1306.8,1304
12/24/08,0.11,1.125,3.75,3,3.75,4.49,1307.3,1290
12/23/08,0.11,1.125,3.75,3,3.87,4.59,1337.25,1344.5
12/22/08,0.11,1.125,3.75,3,3.88,4.6,1309,1312.5
12/19/08,0.11,1.125,3.75,3,3.81,4.57,1289.35,1294
12/18/08,0.11,1.125,3.75,3,3.82,4.67,1291.35,1302.5
12/17/08,0.12,1.125,3.75,3,3.84,4.74,1324.4,1298.5
12/16/08,0.17,1.125,3.75,3,3.85,4.74,1349.68,1321.5
12/15/08,0.18,1.125,3.75,3,3.97,4.81,1366.28,1368.5
12/12/08,0.15,1.125,3.75,3,3.95,4.85,1372.35,1360.75
12/11/08,0.14,1.125,3.75,3,4.01,4.96,1358.65,1327.5
12/10/08,0.11,1.125,3.75,4,4.21,5.2,1393.65,1356.5
12/09/08,0.13,1.75,3.75,4,4.16,5.21,1447.75,1407
12/08/08,0.12,1.75,3.75,4,4.22,5.26,1448.15,1423.5
12/05/08,0.12,1.75,3.75,4,4.17,5.23,1475.6,1451.5
12/04/08,0.2,1.75,3.75,4,4.33,5.41,1478.15,1462.5
12/03/08,0.36,1.75,3.75,4,4.26,5.35,1467.78,1422.5
12/02/08,0.47,1.75,3.75,4,4.44,5.5,1464.55,1437.5
12/01/08,0.52,1.75,3.75,4,4.7,5.63,1436.8,1464.5
11/28/08,0.52,1.75,3.75,4,4.87,5.75,1468.75,1441
11/27/08,0.53,1.75,3.75,4,4.86,5.74,1476.4,1448.5
11/26/08,0.53,1.75,3.75,4,4.88,5.77,1478.15,1446.5
11/25/08,0.59,1.75,3.75,4,5.05,5.88,1502.15,1485.5
11/24/08,0.62,1.75,3.75,4,5.06,5.88,1514,1470.55
11/21/08,0.57,1.75,3.75,4,4.99,5.81,1495.25,1459.5
11/20/08,0.49,1.75,3.75,4,5.15,5.91,1497.55,1489
11/19/08,0.38,1.75,3.75,4,5.16,5.91,1446.7,1466.5
11/18/08,0.38,1.75,3.75,4,5.36,6.06,1448.03,1425.5
11/17/08,0.37,1.75,3.75,4,5.23,5.91,1408.28,1398.5
11/14/08,0.34,1.75,3.75,4,5.4,6.05,1399.95,1391.5
11/13/08,0.35,1.75,3.75,4,5.24,5.85,1391.33,1361.5
11/12/08,0.35,1.75,3.75,4,4.94,5.56,1359.7,1367.5
11/11/08,0.29,1.75,3.5,4,5.01,5.61,1329.78,1323.5
11/10/08,0.29,1.75,3.5,4,5,5.59,1326.3,1305
11/07/08,0.27,4.5,3.5,4,4.72,5.43,1328.7,1295.25
11/06/08,0.23,4.5,3.5,4.25,4.55,5.33,1330.7,1321.5
11/05/08,0.23,4.5,3.5,4.25,4.6,5.42,1265.6,1257.5
11/04/08,0.23,4.5,3.5,4.25,4.68,5.51,1287.73,1220.5
11/03/08,0.23,4.5,3.5,4.25,4.71,5.58,1262,1236.5
10/31/08,0.22,4.5,3.5,4.25,4.47,5.49,1290.5,1285.5
10/30/08,0.3,4.5,3.5,4.25,4.39,5.5,1250,1269.5
10/29/08,0.36,4.5,3.5,4.25,4.54,5.53,1426.9,1328.5
10/28/08,0.67,4.5,3.5,4.25,4.56,5.32,1467.85,1349.5
10/27/08,0.92,4.5,3.5,4.25,4.52,5.22,1442.75,1429.5
10/24/08,0.95,4.5,3.5,5,4.84,5.47,1421.5,1378.5
10/23/08,0.93,4.5,3.5,5,4.84,5.42,1408.65,1367
10/22/08,0.81,4.5,3.5,5,4.8,5.37,1362.93,1398
10/21/08,0.67,4.5,3.5,5,5,5.49,1320.73,1348
10/20/08,0.7,4.5,3.5,5,5.03,5.5,1315,1291
10/17/08,0.6,4.5,3.5,5,5.03,5.48,1333.9,1269
10/16/08,0.83,4.5,3.5,5,5.27,5.6,1372.5,1285
10/15/08,1.04,4.5,3.5,5,5.17,5.47,1238.68,1164.5
10/14/08,1.1,4.5,3.5,5,5.28,5.5,1207.25,1163.25
10/13/08,0.79,4.5,3.5,5,5.29,5.49,1240.43,1197
10/10/08,0.79,4.5,3.5,5,5.23,5.4,1307.6,1271
10/09/08,1.4,4.5,3.5,5,5.33,5.47,1381.7,1349.5
10/08/08,2.24,4.5,4,5.25,5.61,5.73,1395.5,1378
10/07/08,2.97,4.5,4,5.25,5.6,5.72,1328.3,1311.5
10/06/08,1.96,4.5,4,5.25,5.77,5.89,1268.55,1308.8
10/03/08,1.1,4.5,4,5.25,5.7,5.82,1230.05,1211.5
10/02/08,0.67,4.5,4,5.25,5.7,5.82,1223.55,1220.6
10/01/08,1.15,4.5,4,5.25,5.75,5.87,1187.55,1186.5
09/30/08,2.03,4.5,4,5.25,5.74,5.86,1206.85,1188
09/29/08,1.56,4.5,4,5.25,5.98,6.11,1188.5,1179.75
09/26/08,1.08,4.5,4,5.25,6.01,6.15,1161.3,1163.5
09/25/08,1.23,4.5,4,5.25,5.93,6.1,1158.3,1145.6
09/24/08,1.19,4.5,4,5.25,5.91,6.08,1154.45,1143.5
09/23/08,1.46,4.5,4,5.25,5.88,6.06,1149.1,1132.5
09/22/08,1.51,4.5,4,5.25,5.85,6.04,1141.3,1127
09/19/08,1.48,4.5,4,5.25,5.8,6,1139.4,1107.88
09/18/08,2.16,4.5,4,5.25,5.6,5.83,1154.1,1118.5
09/17/08,2.8,4.5,4,5.25,5.6,5.83,1116.05,1131.1
09/16/08,1.98,4.5,4,5.25,5.49,5.73,1159.53,1143.85
09/15/08,2.64,4.5,4,5.25,5.66,5.85,1113.55,1118.15
09/12/08,2.1,4.5,4,5.25,5.66,5.85,1108.85,1109.5
09/11/08,2,4.5,4,5.25,5.69,5.86,1109.2,1111.25
09/10/08,2.12,4.5,4,5.25,5.73,5.89,1095.4,1098.2
09/09/08,1.96,4.5,4,5.25,5.76,5.91,1101.03,1101.5
09/08/08,1.92,4.5,4,5.25,5.76,5.91,1081.2,1107.1
09/05/08,1.97,4.5,4,5.25,5.8,5.96,1117.95,1129.3
09/04/08,1.99,4.5,4,5.25,5.82,5.99,1129.03,1133
09/03/08,2.01,4.5,4,5.25,5.87,6.05,1148.6,1143.6
09/02/08,1.96,4.5,4,5.25,5.97,6.14,1134.45,1084.33
09/01/08,1.94,4.5,4,5.25,5.88,6.07,1116.1,1117.6
08/29/08,1.94,4.5,4,5.25,5.77,5.96,1088.95,1093.25
08/28/08,1.99,4.5,4,5.25,5.76,5.95,1081.77,1088.1
08/27/08,1.98,4.5,4,5.25,5.81,6,1084.05,1087
08/26/08,1.88,4.5,4,5.25,5.84,6.03,1089.45,1092.25
08/25/08,2.01,4.5,4,5.25,5.88,6.07,1078.75,1081.7
08/22/08,2.02,4.5,4,5.25,5.81,6.01,1062.55,1069.3
08/21/08,2.01,4.5,4,5.25,5.71,5.91,1054.93,1059.9
08/20/08,1.98,4.5,4,5.25,5.72,5.91,1049.25,1054.4
08/19/08,1.94,4.5,4,5.25,5.772,5.951,1049.4,1058.7
08/18/08,1.91,4.5,4,5.25,5.873,6.025,1046.95,1052.7
08/15/08,2.08,4.5,4,5.25,5.847,5.967,1040.85,1047.9
08/14/08,2.09,4.5,4,5.25,5.847,5.967,1039.75,1051
08/13/08,1.98,4.5,4,5.25,5.764,5.835,1039.35,1048.5
08/12/08,1.95,4.5,4,5.25,5.763,5.823,1034.68,1042.9
